Zip3,Zipcode,Z,ZipcodeType,City,State,Population,Density,TotalWages,Wealthy,HouseOfUnits,LandArea,WaterArea,Latitude,Longitude,NEBoundLatitude,NEBoundLongitude,SWBoundLatitude,SWBoungLongitude
714,71457,71457,Standard,Natchitoches,LA,27809,105.2494134,296909670,10676.74746,12191,264.22,15.45,31.7286139,-93.0576199,31.9012169,-92.9216221,31.424007,-93.2914379
989,98901,98901,Standard,Yakima,WA,30169,258.6283755,279883302,9277.181942,10287,116.65,1.69,46.6140435,-120.4454218,46.7970049,-120.2811621,46.5422269,-120.5265799
948,94804,94804,Standard,Richmond,CA,38559,6239.320388,583601170,15135.27763,15257,6.18,2.65,37.9158152,-122.3390936,37.9531628,-122.3043141,37.8878429,-122.384371
68,6810,6810,Standard,Danbury,CT,49482,2391.59014,865512860,17491.46882,19188,20.69,0.27,41.3755722,-73.4533779,41.4308819,-73.400825,41.326948,-73.5434159
815,81501,81501,Standard,Grand Junction,CO,23465,2955.289673,274598918,11702.48958,10368,7.94,0.21,39.075059,-108.5522531,39.094807,-108.4965361,39.0523579,-108.630371
756,75684,75684,Standard,Overton,TX,7548,74.72527473,80299005,10638.44793,2928,101.01,0.33,32.2834032,-94.9143239,32.3641669,-94.8175561,32.1778568,-95.037111
577,57701,57701,Standard,Rapid City,SD,43462,613.6966958,532637888,12255.25489,18977,70.82,0.1,44.1400311,-103.1971067,44.242328,-103.102649,44.012949,-103.2851179
653,65301,65301,Standard,Sedalia,MO,34267,142.3876008,410475668,11978.74538,15029,240.66,1.97,38.6508007,-93.2181477,38.8720239,-93.052793,38.534619,-93.430038
289,28906,28906,Standard,Murphy,NC,18475,55.35912264,159029561,8607.824682,12516,333.73,11.3,35.0878385,-84.0341837,35.292183,-83.8627761,34.986973,-84.321869
65,6516,6516,Standard,West Haven,CT,55564,5168.744186,984577464,17719.70096,22446,10.75,1.25,41.2681575,-72.9637728,41.313297,-72.917032,41.2316579,-72.9946338
706,70601,70601,Standard,Lake Charles,LA,32384,2090.639122,362357014,11189.38408,15452,15.49,3.32,30.2293526,-93.2131232,30.287941,-93.174843,30.19588,-93.2811458
186,18640,18640,Standard,Pittston,PA,17155,604.9012694,263048564,15333.63824,8135,28.36,0.46,41.2972495,-75.7487779,41.344848,-75.6872439,41.2699629,-75.8412779
323,32343,32343,Standard,Midway,FL,3044,114.8245945,43283369,14219.2408,1223,26.51,2.28,30.4923614,-84.490753,30.529308,-84.395639,30.4509909,-84.5461578
919,91911,91911,Standard,Chula Vista,CA,82999,7087.873612,1132803515,13648.39956,25616,11.71,0.19,32.6059744,-117.0441009,32.6287529,-116.9646041,32.577965,-117.105518
422,42240,42240,Standard,Hopkinsville,KY,42479,158.0555142,469552801,11053.76306,19027,268.76,2.43,36.8832225,-87.4207518,37.1105481,-87.249921,36.650708,-87.660845
183,18360,18360,Standard,Stroudsburg,PA,28362,357.3840726,514861079,18153.20073,11667,79.36,0.28,40.9501097,-75.2712393,41.0589789,-75.1408868,40.864238,-75.4443949
777,77701,77701,Standard,Beaumont,TX,14674,2126.666667,129006084,8791.473627,6207,6.9,0.26,30.0780459,-94.0951038,30.0961529,-94.0332029,30.055664,-94.139017
218,21842,21842,Standard,Ocean City,MD,11089,1247.35658,166772974,15039.49626,32844,8.89,6.64,38.3358442,-75.0853092,38.4512851,-75.0476049,38.323389,-75.1560661
931,93173,93173,Standard,GOLETA,CA,X,X,X,X,X,X,X,34.5,-120.12,X,X,X,X
24,2494,2494,Standard,Needham Heights,MA,8955,3232.851986,368848894,41189.15623,3740,2.77,0.09,42.3013553,-71.2339636,42.316792,-71.2079909,42.2857081,-71.251033
128,12866,12866,Standard,Saratoga Springs,NY,36915,550.8057296,1017783648,27571.00496,17843,67.02,4.1,43.0964412,-73.7242486,43.153996,-73.62957,42.943613,-73.8792019
229,22911,22911,Standard,Charlottesville,VA,15971,312.7888758,389204748,24369.46641,7055,51.06,0.57,38.0574127,-78.4069732,38.18934,-78.3324199,38.006921,-78.4613489
573,57301,57301,Standard,Mitchell,SD,18375,75.96428128,282131416,15354.09067,8256,241.89,1.42,43.7016744,-98.0028892,43.8652389,-97.840178,43.571231,-98.205653
581,58102,58102,Standard,Fargo,ND,29850,955.2,496197329,16623.0261,14338,31.25,0.06,46.9223429,-96.840133,47.000453,-96.7532568,46.782383,-96.925062
129,12919,12919,Standard,Champlain,NY,3037,79.06795105,56808221,18705.37405,1514,38.41,0.31,44.9800395,-73.4620969,45.010145,-73.337907,44.912602,-73.5243611
571,57104,57104,Standard,Sioux Falls,SD,25901,925.6969264,326269387,12596.78727,12105,27.98,0.24,43.6032799,-96.7172907,43.659737,-96.6316909,43.5349371,-96.7749129
397,39759,39759,Standard,Starkville,MS,42108,129.7667108,449177920,10667.28223,19269,324.49,2.94,33.4776589,-88.8263006,33.5821279,-88.635888,33.259705,-89.073257
612,61264,61264,Standard,Milan,IL,10548,146.9694859,189715427,17985.91458,4801,71.77,3.38,41.3796888,-90.5825359,41.4922827,-90.4858758,41.313117,-90.724609
516,51640,51640,Standard,Hamburg,IA,1748,14.58733205,22284123,12748.35412,848,119.83,1.41,40.6378857,-95.6668306,40.73207,-95.373852,40.484034,-95.7797499
796,79602,79602,Standard,Abilene,TX,21519,187.4640648,337814186,15698.4147,8917,114.79,1.16,32.3249863,-99.6564092,32.449945,-99.5625259,32.227733,-99.759568
288,28806,28806,Standard,Asheville,NC,38550,1015.542677,457651754,11871.64083,18005,37.96,0.34,35.5692059,-82.6159271,35.646362,-82.4882629,35.447375,-82.6762068
607,60714,60714,Standard,Niles,IL,29931,4706.132075,505709212,16895.83415,12623,6.36,0,42.0326335,-87.8107561,42.062016,-87.7672791,41.9996941,-87.8550109
769,76903,76903,Standard,San Angelo,TX,31905,1198.084867,320563090,10047.42486,13750,26.63,0.01,31.4846812,-100.4508956,31.5272619,-100.385541,31.407876,-100.506349
475,47546,47546,Standard,Jasper,IN,21009,169.7011309,403564065,19209.10396,8937,123.8,2.36,38.4247341,-86.9624086,38.554113,-86.781836,38.219184,-87.0735329
993,99350,99350,Standard,Prosser,WA,12979,22.71200084,183213844,14116.17567,4475,571.46,0.85,46.1170783,-119.7626844,46.5693009,-119.367032,45.8206269,-120.0550152
130,13090,13090,Standard,Liverpool,NY,30124,2000.265604,669746981,22233.00295,12364,15.06,0.13,43.1462926,-76.2226032,43.196653,-76.155779,43.112688,-76.27638
123,12302,12302,Standard,Schenectady,NY,27582,651.5946137,585067790,21211.94221,11968,42.33,1.23,42.8649909,-73.959494,42.9602189,-73.896874,42.8130789,-74.0848439
399,39940,39940,Standard,LAUREL,MS,X,X,X,X,X,X,X,31.7009403,-89.1535435,X,X,X,X
524,52404,52404,Standard,Cedar Rapids,IA,37796,689.2049599,568953312,15053.26786,17495,54.84,0.34,41.9270157,-91.6955092,41.978763,-91.593763,41.847587,-91.853564
685,68504,68504,Standard,Lincoln,NE,16444,2457.99701,204996636,12466.34858,8205,6.69,0.14,40.8524941,-96.6584666,40.8891309,-96.6356781,40.8133769,-96.684332
837,83705,83705,Standard,Boise,ID,26631,1854.526462,356269834,13378.01187,12983,14.36,0.05,43.5698551,-116.2249298,43.6045609,-116.1343659,43.4748,-116.2630709
341,34104,34104,Standard,Naples,FL,23691,2371.471471,324967703,13716.92639,14867,9.99,0.64,26.1527657,-81.7404134,26.1687758,-81.6865271,26.1353499,-81.786888
433,43302,43302,Standard,Marion,OH,54790,280.8447383,683857630,12481.43147,22966,195.09,0.23,40.5518645,-83.1220074,40.732205,-82.9577729,40.4618119,-83.3429469
239,23901,23901,Standard,Farmville,VA,16399,81.87627939,168966119,10303.44039,6858,200.29,2.63,37.3438517,-78.4069732,37.442993,-78.217304,37.1427139,-78.6153401
12,1238,1238,Standard,Lee,MA,6047,173.6147,105631151,17468.35638,3155,34.83,1.04,42.3075188,-73.2175571,42.3700019,-73.1222369,42.2277038,-73.316468
119,11901,11901,Standard,Riverhead,NY,27172,492.9608128,376038887,13839.20532,11250,55.12,5.14,40.9413697,-72.6505957,41.002946,-72.554771,40.854535,-72.7294346
763,76305,76305,Standard,Wichita Falls,TX,4746,21.66529718,81150842,17098.78677,2093,219.06,0.82,33.9791541,-98.3745717,34.157109,-98.1868559,33.867855,-98.603352
104,10454,10454,Standard,Bronx,NY,37337,35900.96154,273119576,7314.984493,12772,1.04,0,40.8022594,-73.9154069,40.814174,-73.8957359,40.792524,-73.9332188
318,31816,31816,Standard,Manchester,GA,6091,153.5417192,61009581,10016.34888,2824,39.67,0.39,32.8836025,-84.5955732,32.945466,-84.475633,32.8286009,-84.666973
478,47804,47804,Standard,Terre Haute,IN,11020,1674.772036,115126082,10447.01289,5062,6.58,0.1,39.4935989,-87.3959564,39.52043,-87.351276,39.475479,-87.442341
449,44903,44903,Standard,Mansfield,OH,25602,224.1463842,398304280,15557.5455,11597,114.22,3.47,40.8278706,-82.5294065,40.88572,-82.3556219,40.652446,-82.7113709
967,96797,96797,Standard,Waipahu,HI,72289,2101.424419,1286647787,17798.66628,19986,34.4,1.77,21.4099549,-158.0358272,21.4584149,-157.9734651,21.3424061,-158.1011639
199,19904,19904,Standard,Dover,DE,34132,774.4951214,520670043,15254.60105,13728,44.07,0.3,39.1850643,-75.5975296,39.2451669,-75.5173899,39.0664261,-75.6723959
423,42351,42351,Standard,Lewisport,KY,3851,56.08796971,62245325,16163.41859,1673,68.66,5.92,37.9161194,-86.8822445,37.9993909,-86.7764968,37.8023339,-86.988969
253,25320,25320,Standard,Charleston,WV,6084,87.02617651,78405464,12887.15713,2722,69.91,0.31,38.5321204,-81.6363869,38.626148,-81.526827,38.3435659,-81.748758
674,67401,67401,Standard,Salina,KS,51499,214.5702262,787465721,15290.89343,22326,240.01,0.54,38.8619254,-97.654811,38.986979,-97.4089609,38.6820899,-97.855469
968,96817,96817,Standard,Honolulu,HI,54628,5886.637931,860716115,15755.95144,20157,9.28,0.47,21.3433967,-157.8390944,21.3693299,-157.788255,21.2962569,-157.891695
149,14902,14902,XX,ELMIRA,NY,,XX,XX,XX,XX,XX,XX,42.08,-76.8,XX,XX,XX,XX
520,52002,52002,Standard,Dubuque,IA,14559,504.295116,294009338,20194.33601,5827,28.87,0,42.5287528,-90.7722974,42.584488,-90.7145379,42.4737651,-90.84012
496,49686,49686,Standard,Traverse City,MI,32056,266.6001331,551874464,17215.94909,16100,120.24,28.97,44.8474167,-85.5303235,44.9969139,-85.4448318,44.6972219,-85.6197688
522,52233,52233,Standard,Hiawatha,IA,6981,1988.888889,133754293,19159.76121,3298,3.51,0,42.0509294,-91.6906483,42.0660689,-91.6612118,42.034616,-91.7120839
755,75501,75501,Standard,Texarkana,TX,36298,381.2815126,410374722,11305.71166,14933,95.2,7.34,33.3922515,-94.1309067,33.510644,-94.042886,33.2598591,-94.278425
160,16037,16037,Standard,Harmony,PA,4589,131.6786227,101604490,22140.87819,1850,34.85,0.17,40.8019691,-80.1274657,40.9217439,-80.062274,40.791498,-80.1934578
971,97124,97124,Standard,Hillsboro,OR,48349,1122.307335,1038890686,21487.3252,19977,43.08,0.01,45.5442824,-122.9521023,45.655439,-122.867476,45.515234,-123.044644
436,43612,43612,Standard,Toledo,OH,29674,2566.955017,395739518,13336.23772,13770,11.56,0.16,41.7084764,-83.5390002,41.7316201,-83.5020018,41.682874,-83.5883448
546,54650,54650,Standard,Onalaska,WI,23377,753.6105738,486243142,20800.06596,9817,31.02,0.24,43.9083438,-91.2409799,43.9698791,-91.1034529,43.8598549,-91.3876479
560,56001,56001,Standard,Mankato,MN,46327,404.4613236,639019821,13793.68016,18611,114.54,1.51,44.1223003,-93.9674371,44.2468829,-93.8184079,44.0215679,-94.1354279
214,21408,21408,Standard,ANNAPOLIS,MD,X,X,X,X,X,X,X,39.02,-76.45,X,X,X,X
147,14733,14733,Standard,Falconer,NY,3833,138.2756133,52463028,13687.1975,1804,27.72,0.19,42.1369206,-79.1774268,42.208107,-79.110581,42.0906511,-79.2374311
437,43725,43725,Standard,Cambridge,OH,20357,152.544024,259607106,12752.71926,9612,133.45,2.45,40.042095,-81.5596427,40.15045,-81.44736,39.928878,-81.721099
434,43420,43420,Standard,Fremont,OH,30579,226.847181,451805791,14775.03486,13708,134.8,3.97,41.3559092,-83.1220074,41.4593409,-82.9725749,41.240329,-83.2421481
227,22728,22728,Standard,Midland,VA,3310,73.16534041,68995450,20844.54683,1241,45.24,0.24,38.5269378,-77.6192447,38.6578929,-77.461522,38.473802,-77.7852871
527,52761,52761,Standard,Muscatine,IA,30678,173.3024517,536365634,17483.72234,13071,177.02,9.45,41.4774192,-90.9438468,41.5808881,-90.8048451,41.2337629,-91.2881429
171,17111,17111,Standard,Harrisburg,PA,30714,1666.521975,663427799,21600.17578,13097,18.43,0.02,40.2700804,-76.7913558,40.3191869,-76.7257411,40.225115,-76.852417
62,6249,6249,Standard,Lebanon,CT,7308,135.0831793,171302750,23440.44198,3125,54.1,1.15,41.6418362,-72.2126905,41.7144141,-72.1574721,41.5388149,-72.3339339
411,41143,41143,Standard,Grayson,KY,14535,73.49074729,172302186,11854.29556,6270,197.78,1.74,38.3375954,-82.9716617,38.5045949,-82.81227,38.165379,-83.189667
134,13421,13421,Standard,Oneida,NY,14125,336.2294692,204623953,14486.65154,6209,42.01,0.08,43.055201,-75.6440842,43.147852,-75.543426,42.963103,-75.7095351
457,45750,45750,Standard,Marietta,OH,27785,249.9325358,389713333,14026.03322,12614,111.17,2.06,39.4404583,-81.4498717,39.543548,-81.2451829,39.3329541,-81.5998769
357,35769,35769,Standard,Scottsboro,AL,9537,152.2752674,141930828,14882.1252,4829,62.63,25.24,34.5898351,-86.0835415,34.7161699,-85.92952,34.443146,-86.245221
177,17701,17701,Standard,Williamsport,PA,44661,499.3403399,562537360,12595.71796,20039,89.44,1.53,41.241182,-77.0010648,41.4957,-76.6983499,41.218075,-77.123915
178,17815,17815,Standard,Bloomsburg,PA,30967,227.9163907,411173922,13277.80935,12002,135.87,3.16,41.0159555,-76.4331698,41.157731,-76.179395,40.8955318,-76.6294669
734,73446,73446,Standard,Madill,OK,8042,34.84553057,92599462,11514.48172,3591,230.79,11.22,34.0990245,-96.7922355,34.201647,-96.5415891,33.935697,-97.0588409
196,19611,19611,Standard,Reading,PA,10589,5242.079208,128224162,12109.18519,4130,2.02,0.03,40.3265598,-75.9434209,40.3405738,-75.9191809,40.3037289,-76.0588838
615,61523,61523,Standard,Chillicothe,IL,11204,209.8520322,224852465,20068.94547,4842,53.39,2.3,40.8971263,-89.5308903,41.0027199,-89.438026,40.806981,-89.610418
382,38251,38251,Standard,Puryear,TN,2751,30.82007618,29477561,10715.21665,1306,89.26,0.07,36.4466301,-88.3433623,36.50123,-88.214661,36.3546939,-88.4875129
31,3110,3110,Standard,Bedford,NH,21203,645.8422175,902517464,42565.55506,7634,32.83,0.29,42.9457529,-71.5486562,42.9877058,-71.4526799,42.8944289,-71.617115
308,30809,30809,Standard,Evans,GA,38168,874.0096176,935079015,24499.03099,14211,43.67,1.07,33.5593454,-82.1604849,33.6111451,-82.0725,33.5046479,-82.254317
657,65708,65708,Standard,Monett,MO,12624,137.9521364,158238364,12534.72465,5298,91.51,0.15,36.9109144,-93.9266502,37.045243,-93.809944,36.8393141,-94.012436
609,60911,60911,Standard,Ashkum,IL,1372,21.37737613,24708968,18009.4519,597,64.18,0.06,40.8906006,-87.9824758,40.930549,-87.822749,40.8039569,-88.1477001
713,71301,71301,Standard,Alexandria,LA,22859,1831.650641,268191608,11732.42959,9766,12.48,0.13,31.2677027,-92.4653598,31.3342379,-92.2864539,31.00824,-92.5050529
118,11803,11803,Standard,Plainview,NY,28127,4641.419142,993318296,35315.47254,9917,6.06,0.01,40.7848157,-73.471054,40.805232,-73.444096,40.7595121,-73.5036729
636,63628,63628,Standard,Bonne Terre,MO,16014,137.2001371,172283107,10758.28069,6551,116.72,0.9,37.9561829,-90.5068824,38.0285909,-90.3623108,37.85931,-90.6887869
688,68863,68863,Standard,Overton,NE,1151,9.425927442,16791279,14588.42659,507,122.11,2.17,40.786759,-99.5228528,40.945505,-99.4095649,40.6203531,-99.654303
42,4240,4240,Standard,Lewiston,ME,36592,1071.508053,437369126,11952.58871,16731,34.15,1.39,44.0939499,-70.1582944,44.167507,-70.115252,44.0053458,-70.2242542
748,74804,74804,Standard,Shawnee,OK,19631,209.8898749,263926341,13444.3656,7958,93.53,0.19,35.38837,-96.9423844,35.4743438,-96.7408641,35.3323981,-97.0984001
387,38738,38738,XX,PARCHMAN,MS,,XX,XX,XX,XX,XX,XX,33.87,-90.55,XX,XX,XX,XX
735,73505,73505,Standard,Lawton,OK,49809,901.3572204,623591583,12519.65675,21600,55.26,0.1,34.631685,-98.5062007,34.696036,-98.3870989,34.4779839,-98.5628309
564,56466,56466,Standard,Motley,MN,3116,16.68004925,37975026,12187.10719,2136,186.81,5.61,46.4025074,-94.654319,46.579516,-94.512965,46.2228458,-94.784521
995,99518,99518,Standard,Anchorage,AK,10225,2705.026455,220303787,21545.60264,4431,3.78,0,61.1609702,-149.8770255,61.17724,-149.8549191,61.140196,-149.916868
63,6360,6360,Standard,Norwich,CT,37541,1392.987013,638617183,17011.19264,17286,26.95,1.3,41.5532772,-72.0823688,41.608865,-71.885645,41.4836989,-72.140653
506,50613,50613,Standard,Cedar Falls,IA,42031,334.0300405,714578457,17001.22426,16583,125.83,1.57,42.5629855,-92.4999918,42.6550328,-92.3570479,42.406406,-92.633211
638,63801,63801,Standard,Sikeston,MO,23123,110.2355072,285286802,12337.79363,10112,209.76,0.39,36.9103926,-89.5874819,37.0399659,-89.442025,36.786213,-89.7522279
764,76401,76401,Standard,Stephenville,TX,25702,62.33205607,319468709,12429.72177,11754,412.34,2.83,32.3116754,-98.265058,32.5127241,-97.9370689,32.0834368,-98.4256019
914,91405,91405,Standard,Van Nuys,CA,51145,15451.66163,545861221,10672.81691,17442,3.31,0.01,34.2037124,-118.4571974,34.216449,-118.422521,34.189681,-118.473203
124,12401,12401,Standard,Kingston,NY,35040,599.4867408,533115418,15214.48111,16382,58.45,1.33,41.9511782,-74.006509,42.0315689,-73.9433361,41.837804,-74.1925049
224,22408,22408,Standard,Fredericksburg,VA,26851,584.7343206,617797451,23008.35913,9728,45.92,0.9,38.2168465,-77.4357739,38.3063579,-77.290302,38.1384,-77.748417
838,83854,83854,Standard,Post Falls,ID,37245,495.9387483,502051693,13479.70716,14988,75.1,1.88,47.7318837,-116.9745742,47.9001069,-116.840325,47.571424,-117.0426572
447,44720,44720,Standard,North Canton,OH,39010,1146.0047,829011663,21251.26027,17282,34.04,0.21,40.9034426,-81.4498717,40.9506929,-81.3619091,40.8487839,-81.509739
505,50501,50501,Standard,Fort Dodge,IA,29078,186.4452424,412968990,14202.11122,12902,155.96,1.26,42.5136902,-94.19234,42.630958,-94.048035,42.2962039,-94.344422
367,36703,36703,Standard,Selma,AL,13643,112.9667964,111270131,8155.840431,5955,120.77,4.41,32.4319239,-86.9223432,32.570239,-86.769964,32.2973509,-87.0455411
704,70433,70433,Standard,Covington,LA,31133,640.5967078,642090237,20624.10423,13172,48.6,1.16,30.4587407,-90.1307797,30.506906,-90.0413471,30.40319,-90.244636
501,50112,50112,Standard,Grinnell,IA,11536,62.86991117,169658714,14706.89268,4798,183.49,0.17,41.7679201,-92.7381672,41.862384,-92.590952,41.581177,-92.844886
645,64507,64507,Standard,Saint Joseph,MO,13738,241.9513913,200616208,14603.01412,5993,56.78,0.9,39.7305994,-94.7381013,39.8229508,-94.6651409,39.631245,-94.8635289
668,66801,66801,Standard,Emporia,KS,28492,97.09981938,364519562,12793.7513,12936,293.43,3.28,38.3636133,-96.195132,38.607811,-95.9918579,38.2307289,-96.393339
747,74701,74701,Standard,Durant,OK,22365,126.893617,230092663,10288.06899,9928,176.25,3.6,34.0331757,-96.365157,34.157272,-96.224943,33.848607,-96.566935
145,14527,14527,Standard,Penn Yan,NY,12820,94.66144872,154006458,12012.98424,6670,135.43,0.12,42.7095794,-77.0564464,42.765662,-76.8947061,42.494279,-77.225109
79,7960,7960,Standard,Morristown,NJ,43747,1249.557269,1862771371,42580.55115,17730,35.01,0.37,40.7793504,-74.511172,40.8391739,-74.4013721,40.7212151,-74.5867899
167,16738,16738,Standard,Lewis Run,PA,2679,40.92575619,19133855,7142.163121,823,65.46,0.1,41.8055296,-78.6909263,41.8791949,-78.591307,41.756624,-78.843079
766,76645,76645,Standard,Hillsboro,TX,11039,65.91628351,122502546,11097.25029,4590,167.47,3.89,32.0193817,-97.1359377,32.1593261,-96.969842,31.8578151,-97.3063459
916,91605,91605,Standard,North Hollywood,CA,56343,10319.23077,605003480,10737.86415,16199,5.46,0.01,34.208195,-118.3987842,34.2248778,-118.370312,34.192121,-118.4271891
157,15717,15717,Standard,Blairsville,PA,10847,114.227043,152126652,14024.7674,5018,94.96,2.15,40.4386651,-79.2676668,40.5423258,-79.0740749,40.361311,-79.3912439
262,26201,26201,Standard,Buckhannon,WV,19701,109.8282975,238611381,12111.63804,8703,179.38,0.17,38.9524513,-80.2321313,39.171585,-80.0313451,38.848592,-80.3503729
445,44512,44512,Standard,Youngstown,OH,34424,1997.910621,572163546,16621.06513,16647,17.23,0.17,41.0326881,-80.6659842,41.0612579,-80.626505,40.9861521,-80.7112699
710,71010,71010,Standard,NEWARK,NJ,X,X,X,X,X,X,X,40.72,-74.17,X,X,X,X
206,20613,20613,Standard,Brandywine,MD,11860,156.8575585,320234173,27001.19503,4424,75.61,1.44,38.6740691,-76.8028933,38.736458,-76.672613,38.560505,-76.9563919
